,,,,2,3,2,3,,,,,,,,,,,,,
180,0bedca96-fb76-4287-a83c-17330ed39cce,worried,1/2/2021 16:46,photo,soccer,negative,12,,,,,,,,,1/2/2021 16:46,January,,,
181,0bedca96-fb76-4287-a83c-17330ed39cce,intrigued,11/26/2020 2:25,photo,soccer,positive,45,,,,,,,,,11/26/2020 2:25,November,,,
182,0bedca96-fb76-4287-a83c-17330ed39cce,want,8/25/2020 19:18,photo,soccer,positive,70,,,,,,,,,8/25/2020 19:18,August,,,
183,0bedca96-fb76-4287-a83c-17330ed39cce,hate,2/1/2021 0:15,photo,soccer,negative,5,,,,,,,,,2/1/2021 0:15,February,,,
184,0bedca96-fb76-4287-a83c-17330ed39cce,love,6/4/2021 14:36,photo,soccer,positive,65,,,,,,,,,6/4/2021 14:36,June,,,
185,0bedca96-fb76-4287-a83c-17330ed39cce,adore,8/19/2020 13:38,photo,soccer,positive,72,,,,,,,,,8/19/2020 13:38,August,,,
186,0bedca96-fb76-4287-a83c-17330ed39cce,cherish,4/22/2021 2:08,photo,soccer,positive,70,,,,,,,,,4/22/2021 2:08,April,,,
187,0bedca96-fb76-4287-a83c-17330ed39cce,super love,6/26/2020 10:33,photo,soccer,positive,75,,,,,,,,,6/26/2020 10:33,June,,,
188,0bedca96-fb76-4287-a83c-17330ed39cce,like,8/15/2020 18:16,photo,soccer,positive,50,,,,,,,,,8/15/2020 18:16,August,,,
189,0bedca96-fb76-4287-a83c-17330ed39cce,love,11/26/2020 13:42,photo,soccer,positive,65,,,,,,,,,11/26/2020 13:42,November,,,
191,b18cb63f-4c8e-44ee-a47f-541e95191d11,want,4/14/2021 0:56,photo,public speaking,positive,70,,,,,,,,,4/14/2021 0:56,April,,,
192,b18cb63f-4c8e-44ee-a47f-541e95191d11,indifferent,7/21/2020 21:27,photo,public speaking,neutral,20,,,,,,,,,7/21/2020 21:27,July,,,
193,b18cb63f-4c8e-44ee-a47f-541e95191d11,dislike,3/29/2021 6:57,photo,public speaking,negative,10,,,,,,,,,3/29/2021 6:57,March,,,
194,b18cb63f-4c8e-44ee-a47f-541e95191d11,want,5/20/2021 16:11,photo,public speaking,positive,70,,,,,,,,,5/20/2021 16:11,May,,,
195,b18cb63f-4c8e-44ee-a47f-541e95191d11,like,11/2/2020 6:09,photo,public speaking,positive,50,,,,,,,,,11/2/2020 6:09,November,,,
196,b18cb63f-4c8e-44ee-a47f-541e95191d11,indifferent,10/24/2020 15:37,photo,public speaking,neutral,20,,,,,,,,,10/24/2020 15:37,October,,,
197,b18cb63f-4c8e-44ee-a47f-541e95191d11,heart,9/7/2020 14:42,photo,public speaking,positive,60,,,,,,,,,9/7/2020 14:42,September,,,
198,b18cb63f-4c8e-44ee-a47f-541e95191d11,scared,3/4/2021 2:46,photo,public speaking,negative,15,,,,,,,,,3/4/2021 2:46,March,,,
199,b18cb63f-4c8e-44ee-a47f-541e95191d11,adore,1/7/2021 14:08,photo,public speaking,positive,72,,,,,,,,,1/7/2021 14:08,January,,,
200,b18cb63f-4c8e-44ee-a47f-541e95191d11,peeking,7/6/2020 11:18,photo,public speaking,neutral,35,,,,,,,,,7/6/2020 11:18,July,,,
201,b18cb63f-4c8e-44ee-a47f-541e95191d11,like,3/27/2021 4:56,photo,public speaking,positive,50,,,,,,,,,3/27/2021 4:56,March,,,
202,b18cb63f-4c8e-44ee-a47f-541e95191d11,intrigued,11/21/2020 21:25,photo,public speaking,positive,45,,,,,,,,,11/21/2020 21:25,November,,,
203,b18cb63f-4c8e-44ee-a47f-541e95191d11,cherish,8/22/2020 1:25,photo,public speaking,positive,70,,,,,,,,,8/22/2020 1:25,August,,,
204,b18cb63f-4c8e-44ee-a47f-541e95191d11,peeking,6/14/2021 11:45,photo,public speaking,neutral,35,,,,,,,,,6/14/2021 11:45,June,,,
205,b18cb63f-4c8e-44ee-a47f-541e95191d11,worried,7/15/2020 19:28,photo,public speaking,negative,12,,,,,,,,,7/15/2020 19:28,July,,,
206,b18cb63f-4c8e-44ee-a47f-541e95191d11,intrigued,3/21/2021 14:39,photo,public speaking,positive,45,,,,,,,,,3/21/2021 14:39,March,,,
207,b18cb63f-4c8e-44ee-a47f-541e95191d11,super love,4/7/2021 3:15,photo,public speaking,positive,75,,,,,,,,,4/7/2021 3:15,April,,,
208,b18cb63f-4c8e-44ee-a47f-541e95191d11,cherish,4/24/2021 6:56,photo,public speaking,positive,70,,,,,,,,,4/24/2021 6:56,April,,,
209,b18cb63f-4c8e-44ee-a47f-541e95191d11,heart,9/30/2020 14:05,photo,public speaking,positive,60,,,,,,,,,9/30/2020 14:05,September,,,
210,b18cb63f-4c8e-44ee-a47f-541e95191d11,heart,7/19/2020 19:28,photo,public speaking,positive,60,,,,,,,,,7/19/2020 19:28,July,,,
211,b18cb63f-4c8e-44ee-a47f-541e95191d11,scared,1/21/2021 7:08,photo,public speaking,negative,15,,,,,,,,,1/21/2021 7:08,January,,,
212,b18cb63f-4c8e-44ee-a47f-541e95191d11,scared,1/31/2021 13:48,photo,public speaking,negative,15,,,,,,,,,1/31/2021 13:48,January,,,
213,b18cb63f-4c8e-44ee-a47f-541e95191d11,hate,12/24/2020 3:24,photo,public speaking,negative,5,,,,,,,,,12/24/2020 3:24,December,,,
214,b18cb63f-4c8e-44ee-a47f-541e95191d11,disgust,5/27/2021 1:44,photo,public speaking,negative,0,,,,,,,,,5/27/2021 1:44,May,,,
215,b18cb63f-4c8e-44ee-a47f-541e95191d11,disgust,2/13/2021 4:14,photo,public speaking,negative,0,,,,,,,,,2/13/2021 4:14,February,,,
216,b18cb63f-4c8e-44ee-a47f-541e95191d11,adore,7/14/2020 4:36,photo,public speaking,positive,72,,,,,,,,,7/14/2020 4:36,July,,,
217,b18cb63f-4c8e-44ee-a47f-541e95191d11,dislike,7/15/2020 16:03,photo,public speaking,negative,10,,,,,,,,,7/15/2020 16:03,July,,,
218,b18cb63f-4c8e-44ee-a47f-541e95191d11,like,10/8/2020 17:23,photo,public speaking,positive,50,,,,,,,,,10/8/2020 17:23,October,,,
219,b18cb63f-4c8e-44ee-a47f-541e95191d11,heart,11/12/2020 23:55,photo,public speaking,positive,60,,,,,,,,,11/12/2020 23:55,November,,,
220,b18cb63f-4c8e-44ee-a47f-541e95191d11,want,2/21/2021 5:01,photo,public speaking,positive,70,,,,,,,,,2/21/2021 5:01,February,,,
221,b18cb63f-4c8e-44ee-a47f-541e95191d11,intrigued,7/9/2020 8:58,photo,public speaking,positive,45,,,,,,,,,7/9/2020 8:58,July,,,
222,b18cb63f-4c8e-44ee-a47f-541e95191d11,adore,6/26/2020 23:45,photo,public speaking,positive,72,,,,,,,,,6/26/2020 23:45,June,,,
223,b18cb63f-4c8e-44ee-a47f-541e95191d11,worried,11/20/2020 13:18,photo,public speaking,negative,12,,,,,,,,,11/20/2020 13:18,November,,,
224,b18cb63f-4c8e-44ee-a47f-541e95191d11,like,5/29/2021 21:34,photo,public speaking,positive,50,,,,,,,,,5/29/2021 21:34,May,,,
225,b18cb63f-4c8e-44ee-a47f-541e95191d11,indifferent,2/22/2021 2:48,photo,public speaking,neutral,20,,,,,,,,,2/22/2021 2:48,February,,,
226,b18cb63f-4c8e-44ee-a47f-541e95191d11,scared,1/7/2021 18:39,photo,public speaking,negative,15,,,,,,,,,1/7/2021 18:39,January,,,
227,b18cb63f-4c8e-44ee-a47f-541e95191d11,adore,10/1/2020 15:10,photo,public speaking,positive,72,,,,,,,,,10/1/2020 15:10,October,,,
228,b18cb63f-4c8e-44ee-a47f-541e95191d11,hate,11/21/2020 8:24,photo,public speaking,negative,5,,,,,,,,,11/21/2020 8:24,November,,,
229,b18cb63f-4c8e-44ee-a47f-541e95191d11,scared,4/15/2021 13:50,photo,public speaking,negative,15,,,,,,,,,4/15/2021 13:50,April,,,
230,b18cb63f-4c8e-44ee-a47f-541e95191d11,love,6/30/2020 1:14,photo,public speaking,positive,65,,,,,,,,,6/30/2020 1:14,June,,,
231,b18cb63f-4c8e-44ee-a47f-541e95191d11,want,12/1/2020 15:06,photo,public speaking,positive,70,,,,,,,,,12/1/2020 15:06,December,,,
232,b18cb63f-4c8e-44ee-a47f-541e95191d11,scared,11/7/2020 0:47,photo,public speaking,negative,15,,,,,,,,,11/7/2020 0:47,November,,,
234,5118e9c5-1377-4cc5-a486-65b35b7b7b76,super love,6/30/2020 13:08,GIF,science,positive,75,,,,,,,,,6/30/2020 13:08,June,,,
235,5118e9c5-1377-4cc5-a486-65b35b7b7b76,heart,8/4/2020 3:09,GIF,science,positive,60,,,,,,,,,8/4/2020 3:09,August,,,
236,5118e9c5-1377-4cc5-a486-65b35b7b7b76,intrigued,7/28/2020 7:01,GIF,science,positive,45,,,,,,,,,7/28/2020 7:01,July,,,
237,5118e9c5-1377-4cc5-a486-65b35b7b7b76,super love,10/25/2020 2:39,GIF,science,positive,75,,,,,,,,,10/25/2020 2:39,October,,,
238,5118e9c5-1377-4cc5-a486-65b35b7b7b76,worried,7/5/2020 3:37,GIF,science,negative,12,,,,,,,,,7/5/2020 3:37,July,,,
239,5118e9c5-1377-4cc5-a486-65b35b7b7b76,cherish,4/28/2021 15:16,GIF,science,positive,70,,,,,,,,,4/28/2021 15:16,April,,,
240,5118e9c5-1377-4cc5-a486-65b35b7b7b76,indifferent,1/31/2021 0:54,GIF,science,neutral,20,,,,,,,,,1/31/2021 0:54,January,,,
241,5118e9c5-1377-4cc5-a486-65b35b7b7b76,adore,8/29/2020 11:37,GIF,science,positive,72,,,,,,,,,8/29/2020 11:37,August,,,
242,5118e9c5-1377-4cc5-a486-65b35b7b7b76,intrigued,10/15/2020 12:09,GIF,science,positive,45,,,,,,,,,10/15/2020 12:09,October,,,
243,5118e9c5-1377-4cc5-a486-65b35b7b7b76,love,8/2/2020 21:20,GIF,science,positive,65,,,,,,,,,8/2/2020 21:20,August,,,
244,5118e9c5-1377-4cc5-a486-65b35b7b7b76,scared,10/31/2020 21:46,GIF,science,negative,15,,,,,,,,,10/31/2020 21:46,October,,,
245,5118e9c5-1377-4cc5-a486-65b35b7b7b76,heart,10/12/2020 9:40,GIF,science,positive,60,,,,,,,,,10/12/2020 9:40,October,,,
246,5118e9c5-1377-4cc5-a486-65b35b7b7b76,want,12/12/2020 12:22,GIF,science,positive,70,,,,,,,,,12/12/2020 12:22,December,,,
247,5118e9c5-1377-4cc5-a486-65b35b7b7b76,like,1/9/2021 16:37,GIF,science,positive,50,,,,,,,,,1/9/2021 16:37,January,,,
248,5118e9c5-1377-4cc5-a486-65b35b7b7b76,hate,8/23/2020 4:39,GIF,science,negative,5,,,,,,,,,8/23/2020 4:39,August,,,
249,5118e9c5-1377-4cc5-a486-65b35b7b7b76,love,12/22/2020 4:20,GIF,science,positive,65,,,,,,,,,12/22/2020 4:20,December,,,
250,5118e9c5-1377-4cc5-a486-65b35b7b7b76,disgust,11/7/2020 8:49,GIF,science,negative,0,,,,,,,,,11/7/2020 8:49,November,,,
251,5118e9c5-1377-4cc5-a486-65b35b7b7b76,adore,4/17/2021 22:45,GIF,science,positive,72,,,,,,,,,4/17/2021 22:45,April,,,
252,5118e9c5-1377-4cc5-a486-65b35b7b7b76,scared,4/21/2021 0:21,GIF,science,negative,15,,,,,,,,,4/21/2021 0:21,April,,,
253,5118e9c5-1377-4cc5-a486-65b35b7b7b76,intrigued,7/19/2020 10:33,GIF,science,positive,45,,,,,,,,,7/19/2020 10:33,July,,,
254,5118e9c5-1377-4cc5-a486-65b35b7b7b76,intrigued,7/6/2020 2:08,GIF,science,positive,45,,,,,,,,,7/6/2020 2:08,July,,,
255,5118e9c5-1377-4cc5-a486-65b35b7b7b76,love,3/26/2021 5:42,GIF,science,positive,65,,,,,,,,,3/26/2021 5:42,March,,,
258,0be59876-d70c-486c-8e0b-a06bef7a2cd6,cherish,9/13/2020 11:24,GIF,tennis,positive,70,,,,,,,,,9/13/2020 11:24,September,,,
259,0be59876-d70c-486c-8e0b-a06bef7a2cd6,worried,1/28/2021 21:06,GIF,tennis,negative,12,,,,,,,,,1/28/2021 21:06,January,,,
260,0be59876-d70c-486c-8e0b-a06bef7a2cd6,indifferent,1/20/2021 1:15,GIF,tennis,neutral,20,,,,,,,,,1/20/2021 1:15,January,,,
261,0be59876-d70c-486c-8e0b-a06bef7a2cd6,super love,9/3/2020 1:15,GIF,tennis,positive,75,,,,,,,,,9/3/2020 1:15,September,,,
262,0be59876-d70c-486c-8e0b-a06bef7a2cd6,worried,1/9/2021 10:46,GIF,tennis,negative,12,,,,,,,,,1/9/2021 10:46,January,,,
263,0be59876-d70c-486c-8e0b-a06bef7a2cd6,indifferent,9/19/2020 22:29,GIF,tennis,neutral,20,,,,,,,,,9/19/2020 22:29,September,,,
264,0be59876-d70c-486c-8e0b-a06bef7a2cd6,super love,5/29/2021 7:21,GIF,tennis,positive,75,,,,,,,,,5/29/2021 7:21,May,,,
265,0be59876-d70c-486c-8e0b-a06bef7a2cd6,worried,5/15/2021 19:04,GIF,tennis,negative,12,,,,,,,,,5/15/2021 19:04,May,,,
266,0be59876-d70c-486c-8e0b-a06bef7a2cd6,intrigued,8/15/2020 12:27,GIF,tennis,positive,45,,,,,,,,,8/15/2020 12:27,August,,,
267,0be59876-d70c-486c-8e0b-a06bef7a2cd6,disgust,3/31/2021 15:51,GIF,tennis,negative,0,,,,,,,,,3/31/2021 15:51,March,,,
268,0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,2/15/2021 3:32,GIF,tennis,neutral,35,,,,,,,,,2/15/2021 3:32,February,,,
269,0be59876-d70c-486c-8e0b-a06bef7a2cd6,scared,3/29/2021 19:03,GIF,tennis,negative,15,,,,,,,,,3/29/2021 19:03,March,,,
270,0be59876-d70c-486c-8e0b-a06bef7a2cd6,scared,7/29/2020 10:40,GIF,tennis,negative,15,,,,,,,,,7/29/2020 10:40,July,,,
271,0be59876-d70c-486c-8e0b-a06bef7a2cd6,hate,5/8/2021 13:47,GIF,tennis,negative,5,,,,,,,,,5/8/2021 13:47,May,,,
272,0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,11/6/2020 2:36,GIF,tennis,positive,60,,,,,,,,,11/6/2020 2:36,November,,,
273,0be59876-d70c-486c-8e0b-a06bef7a2cd6,super love,7/25/2020 16:31,GIF,tennis,positive,75,,,,,,,,,7/25/2020 16:31,July,,,
274,0be59876-d70c-486c-8e0b-a06bef7a2cd6,worried,12/4/2020 0:56,GIF,tennis,negative,12,,,,,,,,,12/4/2020 0:56,December,,,
275,0be59876-d70c-486c-8e0b-a06bef7a2cd6,super love,9/22/2020 2:08,GIF,tennis,positive,75,,,,,,,,,9/22/2020 2:08,September,,,
276,0be59876-d70c-486c-8e0b-a06bef7a2cd6,hate,7/5/2020 5:50,GIF,tennis,negative,5,,,,,,,,,7/5/2020 5:50,July,,,
277,0be59876-d70c-486c-8e0b-a06bef7a2cd6,want,10/20/2020 12:11,GIF,tennis,positive,70,,,,,,,,,10/20/2020 12:11,October,,,
278,0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,1/11/2021 6:02,GIF,tennis,positive,60,,,,,,,,,1/11/2021 6:02,January,,,
279,0be59876-d70c-486c-8e0b-a06bef7a2cd6,want,2/28/2021 7:51,GIF,tennis,positive,70,,,,,,,,,2/28/2021 7:51,February,,,
280,0be59876-d70c-486c-8e0b-a06bef7a2cd6,intrigued,12/6/2020 13:45,GIF,tennis,positive,45,,,,,,,,,12/6/2020 13:45,December,,,
281,0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,5/5/2021 9:54,GIF,tennis,neutral,35,,,,,,,,,5/5/2021 9:54,May,,,
282,0be59876-d70c-486c-8e0b-a06bef7a2cd6,interested,8/27/2020 18:36,GIF,tennis,positive,30,,,,,,,,,8/27/2020 18:36,August,,,
283,0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,10/15/2020 1:29,GIF,tennis,positive,60,,,,,,,,,10/15/2020 1:29,October,,,
284,0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,1/15/2021 11:33,GIF,tennis,neutral,35,,,,,,,,,1/15/2021 11:33,January,,,
285,0be59876-d70c-486c-8e0b-a06bef7a2cd6,intrigued,3/1/2021 20:26,GIF,tennis,positive,45,,,,,,,,,3/1/2021 20:26,March,,,
286,0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,11/28/2020 2:11,GIF,tennis,neutral,35,,,,,,,,,11/28/2020 2:11,November,,,
287,0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,6/26/2020 19:05,GIF,tennis,positive,60,,,,,,,,,6/26/2020 19:05,June,,,
288,0be59876-d70c-486c-8e0b-a06bef7a2cd6,cherish,12/30/2020 13:37,GIF,tennis,positive,70,,,,,,,,,12/30/2020 13:37,December,,,
289,0be59876-d70c-486c-8e0b-a06bef7a2cd6,super love,2/14/2021 21:15,GIF,tennis,positive,75,,,,,,,,,2/14/2021 21:15,February,,,
290,0be59876-d70c-486c-8e0b-a06bef7a2cd6,cherish,3/27/2021 20:07,GIF,tennis,positive,70,,,,,,,,,3/27/2021 20:07,March,,,
291,0be59876-d70c-486c-8e0b-a06bef7a2cd6,dislike,8/23/2020 7:38,GIF,tennis,negative,10,,,,,,,,,8/23/2020 7:38,August,,,
292,0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,11/9/2020 8:23,GIF,tennis,positive,60,,,,,,,,,11/9/2020 8:23,November,,,
293,0be59876-d70c-486c-8e0b-a06bef7a2cd6,hate,5/12/2021 20:45,GIF,tennis,negative,5,,,,,,,,,5/12/2021 20:45,May,,,
294,0be59876-d70c-486c-8e0b-a06bef7a2cd6,hate,4/15/2021 13:23,GIF,tennis,negative,5,,,,,,,,,4/15/2021 13:23,April,,,
295,0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,8/16/2020 22:58,GIF,tennis,neutral,35,,,,,,,,,8/16/2020 22:58,August,,,
296,0be59876-d70c-486c-8e0b-a06bef7a2cd6,disgust,9/11/2020 16:22,GIF,tennis,negative,0,,,,,,,,,9/11/2020 16:22,September,,,
297,0be59876-d70c-486c-8e0b-a06bef7a2cd6,intrigued,4/13/2021 1:43,GIF,tennis,positive,45,,,,,,,,,4/13/2021 1:43,April,,,
298,0be59876-d70c-486c-8e0b-a06bef7a2cd6,cherish,12/13/2020 15:59,GIF,tennis,positive,70,,,,,,,,,12/13/2020 15:59,December,,,
299,0be59876-d70c-486c-8e0b-a06bef7a2cd6,dislike,12/3/2020 8:08,GIF,tennis,negative,10,,,,,,,,,12/3/2020 8:08,December,,,
300,0be59876-d70c-486c-8e0b-a06bef7a2cd6,disgust,10/13/2020 16:31,GIF,tennis,negative,0,,,,,,,,,10/13/2020 16:31,October,,,
301,0be59876-d70c-486c-8e0b-a06bef7a2cd6,want,12/4/2020 10:04,GIF,tennis,positive,70,,,,,,,,,12/4/2020 10:04,December,,,
302,0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,1/25/2021 11:00,GIF,tennis,neutral,35,,,,,,,,,1/25/2021 11:00,January,,,
303,0be59876-d70c-486c-8e0b-a06bef7a2cd6,hate,5/4/2021 19:40,GIF,tennis,negative,5,,,,,,,,,5/4/2021 19:40,May,,,
304,0be59876-d70c-486c-8e0b-a06bef7a2cd6,disgust,7/23/2020 19:31,GIF,tennis,negative,0,,,,,,,,,7/23/2020 19:31,July,,,
306,81abd65a-3b76-4574-a0a7-db6bf7184ae2,love,1/6/2021 6:08,video,food,positive,65,,,,,,,,,1/6/2021 6:08,January,,,
307,81abd65a-3b76-4574-a0a7-db6bf7184ae2,worried,10/21/2020 3:48,video,food,negative,12,,,,,,,,,10/21/2020 3:48,October,,,
308,81abd65a-3b76-4574-a0a7-db6bf7184ae2,worried,2/23/2021 22:36,video,food,negative,12,,,,,,,,,2/23/2021 22:36,February,,,
309,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,1/26/2021 1:00,video,food,positive,75,,,,,,,,,1/26/2021 1:00,January,,,
310,81abd65a-3b76-4574-a0a7-db6bf7184ae2,peeking,12/18/2020 14:07,video,food,neutral,35,,,,,,,,,12/18/2020 14:07,December,,,
311,81abd65a-3b76-4574-a0a7-db6bf7184ae2,indifferent,5/23/2021 23:27,video,food,neutral,20,,,,,,,,,5/23/2021 23:27,May,,,
312,81abd65a-3b76-4574-a0a7-db6bf7184ae2,worried,10/31/2020 3:17,video,food,negative,12,,,,,,,,,10/31/2020 3:17,October,,,
313,81abd65a-3b76-4574-a0a7-db6bf7184ae2,indifferent,2/20/2021 20:02,video,food,neutral,20,,,,,,,,,2/20/2021 20:02,February,,,
314,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,10/28/2020 13:14,video,food,positive,75,,,,,,,,,10/28/2020 13:14,October,,,
315,81abd65a-3b76-4574-a0a7-db6bf7184ae2,peeking,8/30/2020 0:08,video,food,neutral,35,,,,,,,,,8/30/2020 0:08,August,,,
316,81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,12/8/2020 13:12,video,food,negative,0,,,,,,,,,12/8/2020 13:12,December,,,
317,81abd65a-3b76-4574-a0a7-db6bf7184ae2,scared,11/4/2020 21:06,video,food,negative,15,,,,,,,,,11/4/2020 21:06,November,,,
318,81abd65a-3b76-4574-a0a7-db6bf7184ae2,scared,8/24/2020 13:48,video,food,negative,15,,,,,,,,,8/24/2020 13:48,August,,,
319,81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,1/5/2021 13:15,video,food,negative,0,,,,,,,,,1/5/2021 13:15,January,,,
320,81abd65a-3b76-4574-a0a7-db6bf7184ae2,adore,2/28/2021 9:21,video,food,positive,72,,,,,,,,,2/28/2021 9:21,February,,,
321,81abd65a-3b76-4574-a0a7-db6bf7184ae2,dislike,9/22/2020 4:09,video,food,negative,10,,,,,,,,,9/22/2020 4:09,September,,,
322,81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,11/8/2020 2:43,video,food,negative,0,,,,,,,,,11/8/2020 2:43,November,,,
323,81abd65a-3b76-4574-a0a7-db6bf7184ae2,love,10/26/2020 11:48,video,food,positive,65,,,,,,,,,10/26/2020 11:48,October,,,
324,81abd65a-3b76-4574-a0a7-db6bf7184ae2,heart,11/4/2020 14:58,video,food,positive,60,,,,,,,,,11/4/2020 14:58,November,,,
325,81abd65a-3b76-4574-a0a7-db6bf7184ae2,love,5/31/2021 1:24,video,food,positive,65,,,,,,,,,5/31/2021 1:24,May,,,
326,81abd65a-3b76-4574-a0a7-db6bf7184ae2,peeking,3/7/2021 6:31,video,food,neutral,35,,,,,,,,,3/7/2021 6:31,March,,,
327,81abd65a-3b76-4574-a0a7-db6bf7184ae2,intrigued,6/17/2021 23:27,video,food,positive,45,,,,,,,,,6/17/2021 23:27,June,,,
328,81abd65a-3b76-4574-a0a7-db6bf7184ae2,intrigued,7/27/2020 23:54,video,food,positive,45,,,,,,,,,7/27/2020 23:54,July,,,
329,81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,4/19/2021 1:45,video,food,negative,0,,,,,,,,,4/19/2021 1:45,April,,,
330,81abd65a-3b76-4574-a0a7-db6bf7184ae2,like,10/5/2020 13:55,video,food,positive,50,,,,,,,,,10/5/2020 13:55,October,,,
331,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,9/28/2020 8:49,video,food,positive,75,,,,,,,,,9/28/2020 8:49,September,,,
332,81abd65a-3b76-4574-a0a7-db6bf7184ae2,dislike,2/25/2021 4:02,video,food,negative,10,,,,,,,,,2/25/2021 4:02,February,,,
333,81abd65a-3b76-4574-a0a7-db6bf7184ae2,heart,12/24/2020 22:31,video,food,positive,60,,,,,,,,,12/24/2020 22:31,December,,,
334,81abd65a-3b76-4574-a0a7-db6bf7184ae2,heart,6/15/2021 12:15,video,food,positive,60,,,,,,,,,6/15/2021 12:15,June,,,
335,81abd65a-3b76-4574-a0a7-db6bf7184ae2,dislike,5/3/2021 23:10,video,food,negative,10,,,,,,,,,5/3/2021 23:10,May,,,
336,81abd65a-3b76-4574-a0a7-db6bf7184ae2,intrigued,2/12/2021 4:23,video,food,positive,45,,,,,,,,,2/12/2021 4:23,February,,,
337,81abd65a-3b76-4574-a0a7-db6bf7184ae2,adore,8/31/2020 0:39,video,food,positive,72,,,,,,,,,8/31/2020 0:39,August,,,
338,81abd65a-3b76-4574-a0a7-db6bf7184ae2,indifferent,1/11/2021 8:47,video,food,neutral,20,,,,,,,,,1/11/2021 8:47,January,,,
339,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,8/2/2020 20:28,video,food,positive,75,,,,,,,,,8/2/2020 20:28,August,,,
340,81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,10/18/2020 12:49,video,food,negative,0,,,,,,,,,10/18/2020 12:49,October,,,
341,81abd65a-3b76-4574-a0a7-db6bf7184ae2,peeking,3/28/2021 8:08,video,food,neutral,35,,,,,,,,,3/28/2021 8:08,March,,,
342,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,2/11/2021 4:02,video,food,positive,75,,,,,,,,,2/11/2021 4:02,February,,,
343,81abd65a-3b76-4574-a0a7-db6bf7184ae2,heart,8/12/2020 23:43,video,food,positive,60,,,,,,,,,8/12/2020 23:43,August,,,
344,81abd65a-3b76-4574-a0a7-db6bf7184ae2,scared,1/7/2021 2:48,video,food,negative,15,,,,,,,,,1/7/2021 2:48,January,,,
345,81abd65a-3b76-4574-a0a7-db6bf7184ae2,interested,10/27/2020 3:58,video,food,positive,30,,,,,,,,,10/27/2020 3:58,October,,,
346,81abd65a-3b76-4574-a0a7-db6bf7184ae2,scared,2/19/2021 0:55,video,food,negative,15,,,,,,,,,2/19/2021 0:55,February,,,
347,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,6/8/2021 10:45,video,food,positive,75,,,,,,,,,6/8/2021 10:45,June,,,
348,81abd65a-3b76-4574-a0a7-db6bf7184ae2,like,10/18/2020 4:17,video,food,positive,50,,,,,,,,,10/18/2020 4:17,October,,,
349,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,11/5/2020 13:54,video,food,positive,75,,,,,,,,,11/5/2020 13:54,November,,,
350,81abd65a-3b76-4574-a0a7-db6bf7184ae2,intrigued,8/16/2020 12:12,video,food,positive,45,,,,,,,,,8/16/2020 12:12,August,,,
351,81abd65a-3b76-4574-a0a7-db6bf7184ae2,scared,10/14/2020 14:55,video,food,negative,15,,,,,,,,,10/14/2020 14:55,October,,,
352,81abd65a-3b76-4574-a0a7-db6bf7184ae2,peeking,4/1/2021 12:04,video,food,neutral,35,,,,,,,,,4/1/2021 12:04,April,,,
353,81abd65a-3b76-4574-a0a7-db6bf7184ae2,like,9/25/2020 6:17,video,food,positive,50,,,,,,,,,9/25/2020 6:17,September,,,
355,e6ee2244-9382-49a9-8cbf-fa54aaaa2392,intrigued,3/3/2021 18:40,audio,travel,positive,45,,,,,,,,,3/3/2021 18:40,March,,,
357,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,interested,10/30/2020 3:52,GIF,fitness,positive,30,,,,,,,,,10/30/2020 3:52,October,,,
358,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,like,2/12/2021 5:48,GIF,fitness,positive,50,,,,,,,,,2/12/2021 5:48,February,,,
359,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,disgust,2/8/2021 3:28,GIF,fitness,negative,0,,,,,,,,,2/8/2021 3:28,February,,,
360,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,interested,4/2/2021 7:49,GIF,fitness,positive,30,,,,,,,,,4/2/2021 7:49,April,,,
361,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,worried,6/30/2020 5:53,GIF,fitness,negative,12,,,,,,,,,6/30/2020 5:53,June,,,
